"Item","Participant","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","SelfRelevance","Beauty2","Emotion"
"10514.jpg","S172","Human Original",2,"Green",1366,768,1,0.833333333333333,0.833333333333333,0.6,2,1,0.485,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,5,NA,NA,"Positive - High intensity"
"10601.jpg","S172","Human Forgery",17,"Blue",1366,768,0.916666666666667,0.833333333333333,0.833333333333333,0.4,29,1,1,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,5,NA,NA,"Positive - High intensity"
"10609.jpg","S172","AI-Generated",36,"Red",1366,768,0.7,1,1,0.6,47,0,1,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,5,NA,NA,"Positive - High intensity"
"10624.jpg","S172","Human Original",23,"Green",1366,768,1,1,1,0.6,38,1,1,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,5,NA,NA,"Negative - Low intensity"
"10632.jpg","S172","Human Forgery",35,"Blue",1366,768,0.866666666666667,0.833333333333333,0.833333333333333,0.4,31,1,1,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,5,NA,NA,"Negative - Low intensity"
"10648.jpg","S172","AI-Generated",13,"Red",1366,768,0.283333333333333,0.333333333333333,0.333333333333333,0,11,0,1,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,5,NA,NA,"Negative - High intensity"
"11014.jpg","S172","AI-Generated",30,"Red",1366,768,0.316666666666667,0.5,0.5,0.2,43,1,1,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,5,NA,NA,"Negative - High intensity"
"11016.jpg","S172","Human Original",48,"Green",1366,768,0,0,0,0,3,0,1,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,5,NA,NA,"Negative - High intensity"
"11026.jpg","S172","Human Forgery",46,"Blue",1366,768,0.766666666666667,0.666666666666667,0.666666666666667,0.2,23,0,1,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Fischl, Eric","Barbecue",0.634920634920635,0.722222222222222,0.775,0.693181818181818,0.75,5,NA,NA,"Positive - High intensity"
"11122.jpg","S172","Human Forgery",41,"Blue",1366,768,1,0.666666666666667,0.833333333333333,0.2,12,0,1,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Tooker, George","Subway",0.936507936507937,0.208333333333333,0.85,0.852272727272727,0.416666666666667,5,NA,NA,"Negative - High intensity"
"11126.jpg","S172","Human Forgery",19,"Blue",1366,768,0,0,0,0,6,0,1,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,5,NA,NA,"Negative - High intensity"
"11127.jpg","S172","Human Original",25,"Green",1366,768,0,0,0,0,5,0,0,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Der Tanz mit dem Tod",0.428571428571429,0.148055555555556,0.8375,0.909090909090909,0.333333333333333,5,NA,NA,"Negative - High intensity"
"20127.jpg","S172","Human Original",47,"Green",1366,768,1,0.833333333333333,0.666666666666667,0.4,39,1,0,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,5,NA,NA,"Negative - Low intensity"
"20501.jpg","S172","AI-Generated",40,"Red",1366,768,0.5,0.5,0.5,0.2,7,1,1,"Portrait","Impressionistic tendencies","Impressionist and Expressionist","Degas, Edgar","Duchess of Montejasi",0.206349206349206,0.305555555555556,0.2875,0.5,0.25,5,NA,NA,"Negative - Low intensity"
"20714.jpg","S172","Human Original",28,"Green",1366,768,0.316666666666667,0.333333333333333,0.166666666666667,0,32,0,1,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,5,NA,NA,"Negative - High intensity"
"20718.jpg","S172","Human Forgery",11,"Blue",1366,768,0,0,0,0,36,0,1,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,5,NA,NA,"Negative - High intensity"
"21019.jpg","S172","Human Original",15,"Green",1366,768,0.866666666666667,0.833333333333333,0.833333333333333,0.4,42,1,0,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Ramos, Mel","Monterey Jackie",0.523809523809524,0.763888888888889,0.7875,0.340909090909091,0,5,NA,NA,"Positive - High intensity"
"21022.jpg","S172","AI-Generated",24,"Red",1366,768,0.666666666666667,0.5,0.5,0.2,26,0,1,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,5,NA,NA,"Positive - High intensity"
"30201.jpg","S172","Human Forgery",32,"Blue",1366,768,1,1,0.833333333333333,0.6,35,1,1,"Landscape","Baroque and Rococo","Classical","Carracci, Annibale","River Landscape",1,0.875,0.225,0.784090909090909,0.916666666666667,5,NA,NA,"Positive - Low intensity"
"30211.jpg","S172","Human Original",22,"Green",1366,768,1,0.833333333333333,0.833333333333333,0.6,24,1,1,"Landscape","Baroque and Rococo","Classical","Goyen van, Jan","Landscape with Dunes",0.777777777777778,0.805555555555555,0.25,0.579545454545454,0.75,5,NA,NA,"Positive - Low intensity"
"30215.jpg","S172","AI-Generated",12,"Red",1366,768,1,0.833333333333333,0.833333333333333,0.2,13,1,1,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,5,NA,NA,"Positive - Low intensity"
"30403.jpg","S172","Human Original",18,"Green",1366,768,0.816666666666667,0.833333333333333,0.5,0.4,28,1,0.035,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,5,NA,NA,"Positive - Low intensity"
"30408.jpg","S172","Human Original",39,"Green",1366,768,1,1,1,1,30,1,0.51,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Waldmüller, Ferdinand","View in the Prater",0.952380952380952,1,0.2875,0.704545454545454,0.833333333333333,5,NA,NA,"Positive - Low intensity"
"30620.jpg","S172","Human Forgery",1,"Blue",1366,768,1,0.833333333333333,1,0.4,15,1,1,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Bernard, Émile","Molosmes-Yonne",0.793650793650794,0.847222222222222,0.2125,0.590909090909091,0.916666666666667,5,NA,NA,"Positive - Low intensity"
"30622.jpg","S172","AI-Generated",9,"Red",1366,768,1,0.833333333333333,0.666666666666667,0.4,16,1,0.5,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Gauguin, Paul","Apatarao",0.650793650793651,0.763888888888889,0.225,0.568181818181818,0.5,5,NA,NA,"Positive - Low intensity"
"31006.jpg","S172","Human Forgery",14,"Blue",1366,768,0.816666666666667,0.666666666666667,0.666666666666667,0.2,22,0,0,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,5,NA,NA,"Positive - Low intensity"
"40207.jpg","S172","Human Forgery",10,"Blue",1366,768,0.766666666666667,0.833333333333333,0.5,0.2,45,1,1,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,5,NA,NA,"Negative - High intensity"
"40215.jpg","S172","Human Forgery",7,"Blue",1366,768,0.795,0.666666666666667,0.666666666666667,0.2,19,1,1,"Still Life","Baroque and Rococo","Classical","Heda, Willem Claesz.","Still Life with Silver Goblets",0.365079365079365,0.388888888888889,0.375,0.681818181818182,0.75,5,NA,NA,"Negative - Low intensity"
"40224.jpg","S172","Human Forgery",43,"Blue",1366,768,0.366666666666667,0.333333333333333,0.333333333333333,0,46,1,1,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,5,NA,NA,"Positive - High intensity"
"40229.jpg","S172","AI-Generated",34,"Red",1366,768,0.75,0.666666666666667,0.5,0.4,17,0,0,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,5,NA,NA,"Negative - High intensity"
"40303.jpg","S172","Human Forgery",5,"Blue",1366,768,0,0,0,0,20,1,0,"Still Life","Idealistic tendencies","Romantic and Realism","Courbet, Jean Désiré Gustave","The Deer",0.26984126984127,0,0.8625,0.625,0.0833333333333334,5,NA,NA,"Negative - High intensity"
"40309.jpg","S172","Human Forgery",8,"Blue",1366,768,0.783333333333333,0.833333333333333,0.833333333333333,0.4,44,1,1,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,5,NA,NA,"Negative - Low intensity"
"40716.jpg","S172","Human Original",26,"Green",1366,768,1,1,1,0.8,33,1,1,"Still Life","Expressionistic tendencies","Impressionist and Expressionist","Morandi, Giorgio","Still Life",0.317460317460317,0.652777777777778,0.05,0.125,0.5,5,NA,NA,"Positive - Low intensity"
"41004.jpg","S172","AI-Generated",45,"Red",1366,768,0.5,0.333333333333333,0.333333333333333,0.2,14,1,1,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Barraud, François","Tulips perroquets",0.380952380952381,0.375,0.2875,0.488636363636364,1,5,NA,NA,"Negative - Low intensity"
"41026.jpg","S172","AI-Generated",42,"Red",1366,768,0.5,0.666666666666667,0.666666666666667,0.2,1,0,1,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,5,NA,NA,"Negative - Low intensity"
"50815.jpg","S172","AI-Generated",16,"Red",1366,768,0.916666666666667,0.833333333333333,0.833333333333333,0.4,27,0,1,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,5,NA,NA,"Positive - High intensity"
"50937.jpg","S172","AI-Generated",20,"Red",1366,768,0.283333333333333,0.166666666666667,0.166666666666667,0,25,1,1,"Abstract","Constructivist tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square",0.396825396825397,0.486111111111111,0.1875,0.170454545454545,1,5,NA,NA,"Negative - Low intensity"
"51003.jpg","S172","Human Original",27,"Green",1366,768,0.633333333333333,0.666666666666667,0.833333333333333,0.4,10,1,0,"Abstract","Realistic tendencies II. (20th century)","Abstract and Avant-garde","O`Keeffe, Georgia","Abstraction Blue",0.761904761904762,0.777777777777778,0.21875,0.35,0.278333333333333,5,NA,NA,"Positive - Low intensity"
"51204.jpg","S172","AI-Generated",6,"Red",1366,768,0.333333333333333,0.333333333333333,0.333333333333333,0,34,0,1,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,5,NA,NA,"Positive - High intensity"
"51208.jpg","S172","Human Original",21,"Green",1366,768,0.683333333333333,0.5,0.5,0.2,18,0,1,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,5,NA,NA,"Positive - High intensity"
"51322.jpg","S172","Human Forgery",37,"Blue",1366,768,0.0833333333333333,0.166666666666667,0.166666666666667,0,21,0,1,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square, Decided",0.0793650793650794,0.430555555555556,0.225,0.0227272727272727,0.583333333333333,5,NA,NA,"Negative - Low intensity"
"51323.jpg","S172","Human Forgery",4,"Blue",1366,768,0,0.833333333333333,0.5,0.2,37,0.01,1,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,5,NA,NA,"Positive - Low intensity"
"51326.jpg","S172","AI-Generated",31,"Red",1366,768,0,0,0,0,41,0,1,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,5,NA,NA,"Positive - Low intensity"
"51328.jpg","S172","Human Original",44,"Green",1366,768,0.0833333333333333,0.166666666666667,0.166666666666667,0,9,0,1,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Rothko, Mark","Untitled",0.0952380952380953,0.5,0.1,0,0.833333333333333,5,NA,NA,"Negative - Low intensity"
"10130.jpg","S099","Human Original",42,"Blue",1440,900,0.65,0.166666666666667,0.166666666666667,0.2,7,0.59,0.46,"Scene","Renaissance and Mannerism","Classical","School of Fontainbleau","Charon Crossing the Styx",0.53968253968254,0.680555555555555,0.7625,0.625,0.833333333333333,0,0,0.17,"Positive - High intensity"
"10224.jpg","S099","Human Forgery",35,"Red",1440,900,0.233333333333333,0.333333333333333,0.333333333333333,0.4,4,0.855,0.84,"Scene","Baroque and Rococo","Classical","Ribera de, Jusepe","Martyrdom of Saint Philip",0.349206349206349,0.0833333333333334,0.7,0.806818181818182,0.333333333333333,0,0,0.17,"Negative - High intensity"
"10226.jpg","S099","Human Original",6,"Blue",1440,900,0.45,0.5,0.5,0,38,0.53,0.37,"Scene","Baroque and Rococo","Classical","Velázquez, Diego","Apollo in the Forge of Vulcan",0.746031746031746,0.708333333333333,0.6125,0.784090909090909,0.5,0,0,0.533333333333333,"Positive - High intensity"
"10229.jpg","S099","AI-Generated",26,"Green",1440,900,0.316666666666667,0.333333333333333,0.333333333333333,0,37,0.335,0.245,"Scene","Baroque and Rococo","Classical","Zurbarán de, Francisco","Christ and the Virgin in the House at Nazareth",0.555555555555555,0.361111111111111,0.3375,0.761363636363636,0.333333333333333,0,0,0.733333333333333,"Negative - Low intensity"
"10514.jpg","S099","Human Original",30,"Blue",1440,900,0.8,0.666666666666667,0.666666666666667,0.4,14,1,0.82,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0,0.85,"Positive - High intensity"
"10601.jpg","S099","Human Forgery",15,"Red",1440,900,0.166666666666667,0.166666666666667,0.166666666666667,0.2,30,0.795,0.755,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,0,0.166666666666667,0.316666666666667,"Positive - High intensity"
"10609.jpg","S099","Human Original",22,"Blue",1440,900,0.316666666666667,0.166666666666667,0.166666666666667,0.2,25,0.73,0.49,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,0,0.838333333333333,"Positive - High intensity"
"10624.jpg","S099","Human Forgery",10,"Red",1440,900,0.183333333333333,0.5,0.333333333333333,0.2,29,0.715,0.575,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0,0.483333333333333,"Negative - Low intensity"
"10632.jpg","S099","AI-Generated",28,"Green",1440,900,0.283333333333333,0.166666666666667,0.166666666666667,0,11,0.945,0.82,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,0.333333333333333,0.468333333333333,"Negative - Low intensity"
"10648.jpg","S099","AI-Generated",33,"Green",1440,900,0.2,0.166666666666667,0.333333333333333,0.2,16,0.725,0.8,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,0,0.333333333333333,0.966666666666667,"Negative - High intensity"
"11014.jpg","S099","Human Original",19,"Blue",1440,900,0.2,0.333333333333333,0.166666666666667,0.4,24,0.63,0.72,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,0,0.333333333333333,0.383333333333333,"Negative - High intensity"
"11016.jpg","S099","AI-Generated",45,"Green",1440,900,0.3,0.5,0.333333333333333,0.4,3,0,0.985,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0,0.185,"Negative - High intensity"
"11026.jpg","S099","Human Original",13,"Blue",1440,900,0.8,0.833333333333333,0.833333333333333,0.6,45,0.155,0.72,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Fischl, Eric","Barbecue",0.634920634920635,0.722222222222222,0.775,0.693181818181818,0.75,0,0.666666666666667,1,"Positive - High intensity"
