"Participant","MAD","Median","Parameter","Outcome"
"S172",0.31767702837479,-0.0882530348748092,"AIOri_precleft","Beauty"
"S172",0.322569552111316,-0.280421732994727,"AIForg_precleft","Beauty"
"S173",0.343133608365401,0.191901207599877,"ForgOri_precleft","Beauty"
"S173",0.255501504161526,-0.096237406209204,"AIOri_precleft","Beauty"
"S173",0.480945544442304,-0.313998969276013,"AIForg_precleft","Beauty"
"S174",0.174906719889201,0.0199184561792843,"ForgOri_precleft","Beauty"
"S174",0.166616366907042,0.0242488993960352,"AIOri_precleft","Beauty"
"S174",0.210856252339379,0.0222616200621973,"AIForg_precleft","Beauty"
"S175",0.248082215504978,0.3004560296947,"ForgOri_precleft","Beauty"
"S175",0.277820605143994,-0.0592192982117168,"AIOri_precleft","Beauty"
"S175",0.300052042920612,-0.362690365233164,"AIForg_precleft","Beauty"
"S176",0.345225505788766,0.231778336794131,"ForgOri_precleft","Beauty"
"S176",0.293420034635703,0.0818275618780264,"AIOri_precleft","Beauty"
"S176",0.391218277207486,-0.175615972026897,"AIForg_precleft","Beauty"
"S177",0.299312930182351,0.463306605785519,"ForgOri_precleft","Beauty"
"S177",0.3006076810172,0.0384602625949172,"AIOri_precleft","Beauty"
"S177",0.428186171716378,-0.447806980013629,"AIForg_precleft","Beauty"
"S178",0.37402518799539,0.293968486448088,"ForgOri_precleft","Beauty"
"S178",0.339773310632583,-0.00317000392242051,"AIOri_precleft","Beauty"
"S178",0.482319895950527,-0.326648865507226,"AIForg_precleft","Beauty"
"S179",0.289206623066108,0.301592809964125,"ForgOri_precleft","Beauty"
"S179",0.291517442144562,0.0280939544846361,"AIOri_precleft","Beauty"
"S179",0.379762772387703,-0.221826369194259,"AIForg_precleft","Beauty"
"S180",0.340411162492059,0.190543128586285,"ForgOri_precleft","Beauty"
"S180",0.277679740829618,-0.22333846547914,"AIOri_precleft","Beauty"
"S180",0.398301307595128,-0.445316976751607,"AIForg_precleft","Beauty"
"S182",0.390903614607267,0.400279883905829,"ForgOri_precleft","Beauty"
"S182",0.219866380260537,0.0201961123640593,"AIOri_precleft","Beauty"
"S182",0.344592079732768,-0.350040566900234,"AIForg_precleft","Beauty"
"S183",0.22166781732287,0.119586991757979,"ForgOri_precleft","Beauty"
"S183",0.220410414121982,-0.103481667779132,"AIOri_precleft","Beauty"
"S183",0.317731082692855,-0.290889253258979,"AIForg_precleft","Beauty"
"S184",0.276784326267918,0.284416721281093,"ForgOri_precleft","Beauty"
"S184",0.27740964299952,0.128991083426116,"AIOri_precleft","Beauty"
"S184",0.428739314926455,-0.251477204247003,"AIForg_precleft","Beauty"
"S185",0.299623995394571,0.429311774629216,"ForgOri_precleft","Beauty"
"S185",0.249986947285543,0.0585401506399601,"AIOri_precleft","Beauty"
"S185",0.366335870386908,-0.471447290212616,"AIForg_precleft","Beauty"
"S186",0.262937301620227,0.347679344967474,"ForgOri_precleft","Beauty"
"S186",0.235696445996737,0.0370725783299581,"AIOri_precleft","Beauty"
"S186",0.372265325410608,-0.315015357564382,"AIForg_precleft","Beauty"
"S188",0.275723861980611,0.100968602790029,"ForgOri_precleft","Beauty"
"S188",0.23993233239665,-0.218065273991845,"AIOri_precleft","Beauty"
"S188",0.303681060670706,-0.397381120998858,"AIForg_precleft","Beauty"
"S189",0.352506788061655,0.32547687107657,"ForgOri_precleft","Beauty"
"S189",0.253519245157206,-0.0562934664129553,"AIOri_precleft","Beauty"
"S189",0.417363536356954,-0.393781775541989,"AIForg_precleft","Beauty"
"S192",0.301783064326482,0.150319498682891,"ForgOri_precleft","Beauty"
"S192",0.24047847413492,0.0171778948122183,"AIOri_precleft","Beauty"
"S192",0.404923707979053,-0.157226811993609,"AIForg_precleft","Beauty"
"S193",0.35981599710981,0.337819000485166,"ForgOri_precleft","Beauty"
"S193",0.210451305218552,0.0135414976257799,"AIOri_precleft","Beauty"
"S193",0.467533406700051,-0.316001489224555,"AIForg_precleft","Beauty"
"S194",0.302390438696587,0.226426866233182,"ForgOri_precleft","Beauty"
"S194",0.225446358153462,-0.170501663238262,"AIOri_precleft","Beauty"
"S194",0.401969144015981,-0.345499418925795,"AIForg_precleft","Beauty"
"S195",0.413622122042244,0.361839027619509,"ForgOri_precleft","Beauty"
"S195",0.247128666048237,-0.0260893460110673,"AIOri_precleft","Beauty"
"S195",0.361742026250005,-0.40523945661373,"AIForg_precleft","Beauty"
"S196",0.280744589303583,0.172357894154454,"ForgOri_precleft","Beauty"
"S196",0.291082626462922,-0.130906343392687,"AIOri_precleft","Beauty"
"S196",0.389651869994232,-0.249783497484625,"AIForg_precleft","Beauty"
"S197",0.242456736956882,0.251902658423571,"ForgOri_precleft","Beauty"
"S197",0.271342125778239,0.0171395075538519,"AIOri_precleft","Beauty"
"S197",0.370518372826606,-0.222488000768733,"AIForg_precleft","Beauty"
"S198",0.239953063316176,0.0463501344403885,"ForgOri_precleft","Beauty"
"S198",0.187219642505839,0.0353191345827969,"AIOri_precleft","Beauty"
"S198",0.334097965270522,-0.0159968421962955,"AIForg_precleft","Beauty"
"S199",0.311368630620339,0.217728032023705,"ForgOri_precleft","Beauty"
"S199",0.288441477112598,-0.0952704903468182,"AIOri_precleft","Beauty"
"S199",0.403174849994311,-0.267718774485926,"AIForg_precleft","Beauty"
"S200",0.226342527409048,0.11066324893101,"ForgOri_precleft","Beauty"
"S200",0.2126169122565,-0.0241417585961072,"AIOri_precleft","Beauty"
"S200",0.24070703987512,-0.104908620583383,"AIForg_precleft","Beauty"
"S201",0.355636428361461,0.437061416081035,"ForgOri_precleft","Beauty"
"S201",0.287734499020622,0.0168843902950755,"AIOri_precleft","Beauty"
"S201",0.320231672537565,-0.436477608443823,"AIForg_precleft","Beauty"
"S202",0.369265928395984,0.210624986730091,"ForgOri_precleft","Beauty"
"S202",0.228002945084023,-0.0493820747212468,"AIOri_precleft","Beauty"
"S202",0.41486780130488,-0.226793451248365,"AIForg_precleft","Beauty"
"S203",0.305263637640569,-0.0312772587903491,"ForgOri_precleft","Beauty"
"S203",0.233377353607386,-0.136759707016103,"AIOri_precleft","Beauty"
"S203",0.388733478097461,-0.125279515089863,"AIForg_precleft","Beauty"
"S205",0.222808946008863,0.253563386069865,"ForgOri_precleft","Beauty"
"S205",0.214213837572264,-0.132670930606854,"AIOri_precleft","Beauty"
"S205",0.281797589905027,-0.353395337350619,"AIForg_precleft","Beauty"
"S206",0.321107637940844,0.0916907383020971,"ForgOri_precleft","Beauty"
"S206",0.265526641714638,-0.124824295242095,"AIOri_precleft","Beauty"
"S206",0.399149638367826,-0.340371864700909,"AIForg_precleft","Beauty"
"S207",0.264557085028626,0.352655795290547,"ForgOri_precleft","Beauty"
"S207",0.25505892704098,0.143889732851955,"AIOri_precleft","Beauty"
"S207",0.371529618533919,-0.23294575162555,"AIForg_precleft","Beauty"
"S208",0.398501737391357,0.204626244240762,"ForgOri_precleft","Beauty"
"S208",0.228761158419202,-0.249093337721874,"AIOri_precleft","Beauty"
"S208",0.25768446957998,-0.392425504972521,"AIForg_precleft","Beauty"
"S209",0.287795870362505,0.246692955957427,"ForgOri_precleft","Beauty"
"S209",0.252235831155294,-0.170756118801789,"AIOri_precleft","Beauty"
"S209",0.378180656597495,-0.427491194969707,"AIForg_precleft","Beauty"
"S210",0.359525641566012,0.430416667996866,"ForgOri_precleft","Beauty"
"S210",0.231290994835589,-0.0460536890845562,"AIOri_precleft","Beauty"
"S210",0.419548796964135,-0.511926909406639,"AIForg_precleft","Beauty"
"S211",0.286075675092872,0.311238132582145,"ForgOri_precleft","Beauty"
"S211",0.207573242472087,0.0355536117092187,"AIOri_precleft","Beauty"
"S211",0.366995096677832,-0.315619439337724,"AIForg_precleft","Beauty"
"S212",0.33883193437566,0.15890374399428,"ForgOri_precleft","Beauty"
"S212",0.251469789951325,-0.00344827277463944,"AIOri_precleft","Beauty"
"S212",0.448998233414639,-0.198116559022877,"AIForg_precleft","Beauty"
"S213",0.361339213289308,0.380066899681749,"ForgOri_precleft","Beauty"
"S213",0.359292705859378,0.137468719048499,"AIOri_precleft","Beauty"
"S213",0.358615690551973,-0.24085898483876,"AIForg_precleft","Beauty"
"S214",0.371691517770978,0.543059127973432,"ForgOri_precleft","Beauty"
"S214",0.295893931837446,0.0131085636887043,"AIOri_precleft","Beauty"
"S214",0.389924857706963,-0.558769819390602,"AIForg_precleft","Beauty"
"S215",0.280384085323789,-0.0257318103286499,"ForgOri_precleft","Beauty"
"S215",0.387997392660377,-0.0856854910176805,"AIOri_precleft","Beauty"
"S215",0.422339684876075,0.0116672288074665,"AIForg_precleft","Beauty"
"S216",0.337541636324033,0.354369013142883,"ForgOri_precleft","Beauty"
"S216",0.231131594187746,0.0868091100226516,"AIOri_precleft","Beauty"
"S216",0.421932032643991,-0.271739899820638,"AIForg_precleft","Beauty"
"S217",0.34807398888844,0.223849852735055,"ForgOri_precleft","Beauty"
"S217",0.236740132988989,0.0857378348645511,"AIOri_precleft","Beauty"
"S217",0.358704595915921,-0.163339328295463,"AIForg_precleft","Beauty"
"S218",0.302734948742656,0.0589224910599171,"ForgOri_precleft","Beauty"
"S218",0.266093368777694,0.074812286954669,"AIOri_precleft","Beauty"
"S218",0.395196602268693,0.0318672697328591,"AIForg_precleft","Beauty"
"S219",0.307890979002412,0.437913553595191,"ForgOri_precleft","Beauty"
"S219",0.269592158317352,0.0570894048461408,"AIOri_precleft","Beauty"
"S219",0.331370478796919,-0.363197417396527,"AIForg_precleft","Beauty"
"S220",0.332670260913352,0.429552268738907,"ForgOri_precleft","Beauty"
"S220",0.366943926752227,0.0152864419059728,"AIOri_precleft","Beauty"
"S220",0.458731506773417,-0.409949706247495,"AIForg_precleft","Beauty"
"S221",0.031812625841342,0.586012262873587,"Baseline_resp","Beauty"
"S222",0.0285652420914731,0.679634788957647,"Baseline_resp","Beauty"
"S224",0.0185692191671202,0.58986418944724,"Baseline_resp","Beauty"
"S225",0.0274362531975748,0.641036224854297,"Baseline_resp","Beauty"
"S227",0.0256545482706655,0.453686577219091,"Baseline_resp","Beauty"
"S228",0.0208304411364017,0.600640920926659,"Baseline_resp","Beauty"
"S229",0.0273360945281027,0.61597830227546,"Baseline_resp","Beauty"
"S230",0.0242316683975321,0.472942793568125,"Baseline_resp","Beauty"
"S231",0.0422366004296142,0.450702501663296,"Baseline_resp","Beauty"
"S232",0.0228928493737129,0.595965037309823,"Baseline_resp","Beauty"
"S233",0.0142793676789274,0.523218718052401,"Baseline_resp","Beauty"
"S234",0.0221149357674597,0.44171042776928,"Baseline_resp","Beauty"
"S235",0.019604452976565,0.479399444709286,"Baseline_resp","Beauty"
"S236",0.0217271366722255,0.44759235493721,"Baseline_resp","Beauty"
"S237",0.0270311397777362,0.238621125330552,"Baseline_resp","Beauty"
"S238",0.0145199976832315,0.534540599874112,"Baseline_resp","Beauty"
"S239",0.0220984725967449,0.46379584854708,"Baseline_resp","Beauty"
"S240",0.0276752692224715,0.639066939044958,"Baseline_resp","Beauty"
"S241",0.0316325855758976,0.521844453320644,"Baseline_resp","Beauty"
"S242",0.0184252000666378,0.471837642430885,"Baseline_resp","Beauty"
"S243",0.0270892386549354,0.573305427432029,"Baseline_resp","Beauty"
"S244",0.0277197510879622,0.643869651375675,"Baseline_resp","Beauty"
"S245",0.0326182351013804,0.564708824592206,"Baseline_resp","Beauty"
"S246",0.0116210260793568,0.615070958429332,"Baseline_resp","Beauty"
"S247",0.0320385616559217,0.455928857469943,"Baseline_resp","Beauty"
"S248",0.0486124486636195,0.582590695232737,"Baseline_resp","Beauty"
"S249",0.0237832361086422,0.42885482736898,"Baseline_resp","Beauty"
"S250",0.0132523324718078,0.58217048530636,"Baseline_resp","Beauty"
"S251",0.0211449491280623,0.732077584242998,"Baseline_resp","Beauty"
"S252",0.0173146200097937,0.446368169534549,"Baseline_resp","Beauty"
"S253",0.021687614419999,0.42796167647918,"Baseline_resp","Beauty"
"S254",0.0242634564513978,0.463972424312919,"Baseline_resp","Beauty"
"S255",0.025509588584445,0.68749213094041,"Baseline_resp","Beauty"
"S256",0.01811839689828,0.521653923161169,"Baseline_resp","Beauty"
"S257",0.0476025026325304,0.46080040332183,"Baseline_resp","Beauty"
"S258",0.0264070804523296,0.226542227799276,"Baseline_resp","Beauty"
"S259",0.022933737923692,0.46035174346672,"Baseline_resp","Beauty"
"S260",0.0222963237252369,0.413552932884801,"Baseline_resp","Beauty"
"S261",0.0161975201214918,0.516001653681614,"Baseline_resp","Beauty"
"S262",0.0241406794644149,0.57726652753833,"Baseline_resp","Beauty"
"S263",0.0268646033876657,0.572671617116617,"Baseline_resp","Beauty"
"S264",0.0205915741765901,0.550074411016587,"Baseline_resp","Beauty"
"S265",0.0316308540586112,0.552632861767816,"Baseline_resp","Beauty"
"S266",0.0362352093108258,0.67629329774089,"Baseline_resp","Beauty"
"S268",0.0189236419940505,0.409136800266781,"Baseline_resp","Beauty"
"S270",0.016762177108671,0.500731298944891,"Baseline_resp","Beauty"
"S271",0.0244966049889553,0.507302510695961,"Baseline_resp","Beauty"
"S272",0.0280496932480824,0.53584255490076,"Baseline_resp","Beauty"
"S273",0.0193652868505582,0.583105193918109,"Baseline_resp","Beauty"
"S274",0.0225989835092008,0.576014410806311,"Baseline_resp","Beauty"
"S221",0.0154331010465861,-0.0109153857828457,"ForgOri_resp","Beauty"
"S221",0.0332356158794113,-0.00273931706722474,"AIOri_resp","Beauty"
"S221",0.0288716653182258,0.00646288494928665,"AIForg_resp","Beauty"
"S222",0.0268138929275912,-0.0103367498401194,"ForgOri_resp","Beauty"
"S222",0.0488749425061983,-0.121352938805177,"AIOri_resp","Beauty"
"S222",0.0479848205575391,-0.102419819423647,"AIForg_resp","Beauty"
"S224",0.0132007402593853,-0.00766429008213138,"ForgOri_resp","Beauty"
"S224",0.0224386303800441,-0.0679046632766231,"AIOri_resp","Beauty"
"S224",0.0227947355701474,-0.0583445884050843,"AIForg_resp","Beauty"
"S225",0.0147888492082165,-0.0208340717643783,"ForgOri_resp","Beauty"
"S225",0.0207366771335323,-0.0369503730613781,"AIOri_resp","Beauty"
"S225",0.0171350973609881,-0.0140461855114873,"AIForg_resp","Beauty"
"S227",0.0202298319199642,0.00173645059186478,"ForgOri_resp","Beauty"
"S227",0.0269695464235012,-0.0758582732321272,"AIOri_resp","Beauty"
"S227",0.0234356094357269,-0.0765888665671718,"AIForg_resp","Beauty"
"S228",0.0174871745425666,-0.0251047148129147,"ForgOri_resp","Beauty"
"S228",0.0269174170913386,-0.0355117189255824,"AIOri_resp","Beauty"
"S228",0.0209162035133582,-0.0102912268755045,"AIForg_resp","Beauty"
"S229",0.02042981785088,-0.100178654649168,"ForgOri_resp","Beauty"
"S229",0.025985138316306,-0.114013718163462,"AIOri_resp","Beauty"
"S229",0.0286722365704262,-0.015838256058494,"AIForg_resp","Beauty"
"S230",0.0167193487937364,-0.0198209354442335,"ForgOri_resp","Beauty"
"S230",0.0294036943317087,-0.0328554148645893,"AIOri_resp","Beauty"
"S230",0.0261530923638858,-0.0133934334657412,"AIForg_resp","Beauty"
"S231",0.0279834322446701,-0.0461682822906162,"ForgOri_resp","Beauty"
"S231",0.0398070656434888,-0.0468738797998426,"AIOri_resp","Beauty"
"S231",0.035123593688892,0.00233196098549701,"AIForg_resp","Beauty"
"S232",0.0153723059982005,0.00128629497556526,"ForgOri_resp","Beauty"
"S232",0.0197711962820818,0.000625323917196163,"AIOri_resp","Beauty"
"S232",0.0221625923861774,0.00045745314450768,"AIForg_resp","Beauty"
"S233",0.00876255461871956,-0.0273001903705997,"ForgOri_resp","Beauty"
"S233",0.0122590433268886,-0.0193731587901117,"AIOri_resp","Beauty"
"S233",0.011789716229866,0.00886466874694422,"AIForg_resp","Beauty"
"S234",0.0226760301458065,0.0935435071810849,"ForgOri_resp","Beauty"
"S234",0.0294711653413921,-0.0185288277697901,"AIOri_resp","Beauty"
"S234",0.0364820511163586,-0.115516732702988,"AIForg_resp","Beauty"
"S235",0.0133376511187162,0.00201256498208585,"ForgOri_resp","Beauty"
"S235",0.0227201749427808,0.0176401152592994,"AIOri_resp","Beauty"
"S235",0.0217379398040259,0.0140724434807005,"AIForg_resp","Beauty"
"S236",0.0144726547462215,-0.000614571598544417,"ForgOri_resp","Beauty"
"S236",0.0243137891932167,0.0452006658503916,"AIOri_resp","Beauty"
"S236",0.0213326114108623,0.047087442936169,"AIForg_resp","Beauty"
"S237",0.0155169424968236,-0.022918570149353,"ForgOri_resp","Beauty"
"S237",0.0221890811512722,-0.0147453905673708,"AIOri_resp","Beauty"
"S237",0.0279985243785895,0.00686447199811996,"AIForg_resp","Beauty"
"S238",0.011601385486601,0.0193129983795747,"ForgOri_resp","Beauty"
"S238",0.0155852508036675,-0.0237083015920971,"AIOri_resp","Beauty"
"S238",0.0174538041760698,-0.0433062958555954,"AIForg_resp","Beauty"
"S239",0.029346129156207,-0.118325330082112,"ForgOri_resp","Beauty"
"S239",0.027117881978445,-0.046233155246684,"AIOri_resp","Beauty"
"S239",0.0299069075095255,0.0666995661460686,"AIForg_resp","Beauty"
"S240",0.0212167918933058,-0.0219252595424924,"ForgOri_resp","Beauty"
"S240",0.0333611358011417,-0.0445454928636744,"AIOri_resp","Beauty"
"S240",0.0326821082664438,-0.0267499645806227,"AIForg_resp","Beauty"
"S241",0.015753046125638,0.0206099128137534,"ForgOri_resp","Beauty"
"S241",0.0279079051112095,0.0144809823123171,"AIOri_resp","Beauty"
"S241",0.0221116253774078,-0.00373189363609039,"AIForg_resp","Beauty"
"S242",0.0150686882881656,0.0158175720566004,"ForgOri_resp","Beauty"
"S242",0.0204490704201839,-0.00597787229141375,"AIOri_resp","Beauty"
"S242",0.0190818125299146,-0.0279453330703476,"AIForg_resp","Beauty"
"S243",0.0191631842882823,-0.0455185704176125,"ForgOri_resp","Beauty"
"S243",0.0259247767592286,-0.099730921730438,"AIOri_resp","Beauty"
"S243",0.0310558819446432,-0.0537226527480153,"AIForg_resp","Beauty"
"S244",0.021212158448911,-0.0320780737325172,"ForgOri_resp","Beauty"
"S244",0.0291844701601804,-0.116135518247844,"AIOri_resp","Beauty"
"S244",0.0291834414326524,-0.0804824708634356,"AIForg_resp","Beauty"
"S245",0.029708961188121,0.0112213050714433,"ForgOri_resp","Beauty"
"S245",0.030714268002261,-0.00247179232932548,"AIOri_resp","Beauty"
"S245",0.0378509111701435,-0.0240465481015367,"AIForg_resp","Beauty"
"S246",0.0130120827289109,-0.042585142934779,"ForgOri_resp","Beauty"
"S246",0.0174853925513344,-0.0750206622658378,"AIOri_resp","Beauty"
"S246",0.0151398481387933,-0.0317353668691681,"AIForg_resp","Beauty"
"S247",0.0204222733620709,0.00387924403933068,"ForgOri_resp","Beauty"
"S247",0.0292114349065225,-0.0742931693278245,"AIOri_resp","Beauty"
